Country,Region/City,Tour Name,Default Time of Start,Number of days,EXCLUDED DATES,NOTES,PL TL YES/NO,num_pax,price
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,3,146.124
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,3,184.2486167800454
Vietnam,HCMC ,Secret Exprerience Cocktail in Saigon,,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,3,134.1836734693878
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,NO,3,403.4274193548387
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,YES,3,713.1854838709678
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,NO,3,486.8951612903226
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,YES,3,823.239247311828
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,3,69.828
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,3,69.94832653061225
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,NO,3,69.828
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,YES,3,69.94832653061225
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,YES,3,406.3333333333334
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,NO,3,138.0
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,NO,3,140.3225806451613
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,YES,3,346.8279569892473
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,NO,3,623.2258064516129
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,YES,3,1023.870967741935
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,3,204.6444016382063
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,3,273.5544598639456
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,NO,3,299.8641156462585
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,YES,3,358.027380952381
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,2,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2026",,YES,3,195.0
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,3,249.8414285714286
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,3,368.836530612245
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,3,301.1675102040816
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,3,384.5778344671202
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,3,
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,3,
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,3,647.6528571428573
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,3,393.8142176870749
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,3,498.1426530612246
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,3,374.3584353741497
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,3,646.8007047619049
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,3,745.6001632653062
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,3,369.2192108843537
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,3,400.0795351473923
Vietnam,Hue,Package: Hue + Hoi An,"Day 1: 08:00AM
Day 2: 10:00AM
Day 3: 08:30AM",3,24/01-10/02/2025,,NO,3,497.4897959183673
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,3,473.6164897959185
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,3,577.0641088435375
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,3,396.3756734693877
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,3,479.5294149659863
Vietnam,Sapa,Sapa 3D private bus,"Day 1: 09:00AM
Day 2: 09:00AM
Day 3: 09:00AM, back to Hanoi 02:00PM",3,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,3,566.3903061224489
Vietnam,Sapa,Sapa 3D private bus,"Day 1: 07:00AM
Day 2: 09:00AM
Day 3: 09:00AM, back to Hanoi 02:00PM",3,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,3,734.5657142857143
Vietnam,Short tour,Hanoi & Ha Long from Nha Trang,,3,"""02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,3,
Vietnam,Short tour,Hanoi & Ha Long from Nha Trang,,3,"""02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,3,
Cambodia,Siem Reap,Siem Reap 3 days 2 nights (hotel Memoire D'Angkor Hotel),,3,22/12/2025 - 06/01/2026,,YES,3,745.9666666666667
Cambodia,Siem Reap,Siem Reap 3 days 2 nights (hotel Memoire D'Angkor Hotel),,3,22/12/2025 - 06/01/2026,,NO,3,361.1
Malaysia,Kuching,4-Days Highlights of Kuching 4* hotel (01 April 2025 – 31 March 2026),,4,,,NO,3,635.265
Malaysia,Kuching,4-Days Highlights of Kuching 4* hotel (01/10 - 31 Mar 2025),,4,,,NO,3,603.06
Malaysia,Kuching,4-Days Highlights of Kuching 5* hotel (01 April 2025 – 31 March 2026),,4,,,NO,3,808.9250000000001
Malaysia,Kuching,4-Days Highlights of Kuching 5* hotel (01/10 - 31 Mar 2025),,4,,,NO,3,794.96
Thailand,Bangkok,Bangkok - Kanchanburi - Ayuttyaha 4D,,4,,,NO,3,
Vietnam,Ha Giang,"Ha Giang 3,5D","Night 1: 08:00PM
Day 1: 07:30AM
Day 2: 08:00AM
Day 3: 08:00AM trek and arrive back to Hanoi 08:00PM",4,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,3,539.1481632653062
Vietnam,Mai Chau,Mai Chau + Ninh Binh tour 4D,"Day 1: 07:30-08:00AM
Day 2: 08:00AM
Day 3: depend",4,28/01-02/02/2025,,NO,3,817.8673469387754
Vietnam,HCMC,Package from Bangkok: City + Mekong + Cooking Cu Chi,"Day 1: around noon arrival - depend on the flight
Day 2: 08:00AM
Day 3: 07:00AM",4,"01/01/2025
25/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025",,NO,3,617.8743197278911
Vietnam,HCMC,Package from Bangkok: City + Mekong + Cooking Cu Chi,"Day 1: around noon arrival - depend on the flight
Day 2: 08:00AM
Day 3: 07:00AM",4,"01/01/2025
25/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025",,YES,3,716.4570861678004
Vietnam,Hanoi,Hanoi - Ha Long from PQC tour ,,4,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam,Hanoi,Hanoi - Ha Long from PQC tour ,,4,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Cambodia,Siem Reap,Siem Reap 4 days 3 nights (hotel Memoire D'Angkor Hotel),,4,22/12/2025 - 06/01/2026,,YES,3,917.7
Cambodia,Siem Reap,Siem Reap 4 days 3 nights (hotel Memoire D'Angkor Hotel),,4,22/12/2025 - 06/01/2026,,NO,3,466.9
Vietnam,Hanoi & HCMC,5 days Iconic Vietnam from Phu Quoc,,5,"27/01/2025 - 02/02/2025
30/04-01/05/2025
02/09/2025
24/12/2025
31/12/2025",,NO,3,
Vietnam,Hanoi & HCMC,5 days Iconic Vietnam from Phu Quoc,,5,"27/01/2025 - 02/02/2025
30/04-01/05/2025
02/09/2025
24/12/2025
31/12/2025",,YES,3,
Cambodia,Siem Reap,Siem Reap 5 days 4 nights (hotel Memoire D'Angkor Hotel),,5,22/12/2025 - 06/01/2026,,YES,3,1186.8
Cambodia,Siem Reap,Siem Reap 5 days 4 nights (hotel Memoire D'Angkor Hotel),,5,22/12/2025 - 06/01/2026,,NO,3,631.35
Cambodia,Siem Reap - Phnom Penh,Siem Reap - Phnom Penh  5 days 4 nights (hotel Memoire D'Angkor + Capri Hotel),,5,22/12/2025 - 06/01/2026,,YES,3,1285.7
Cambodia,Siem Reap - Phnom Penh,Siem Reap - Phnom Penh  5 days 4 nights (hotel Memoire D'Angkor + Capri Hotel),,5,22/12/2025 - 06/01/2026,,NO,3,662.4
Vietnam,Long tour,07 days Color of the North - Premium,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,3,
Vietnam,Long tour,07 days Color of the North - Premium,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,3,
Vietnam,Long tour,07 days Color of the North - Standard,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,3,
Vietnam,Long tour,07 days Color of the North - Standard,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,3,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Premium,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Premium,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Standard,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Standard,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Sri Lanka,Long tour,13 days East Beach stay (01 Jul - 31 Aug 24),,13,,,NO,3,
Sri Lanka,Long tour,13 days East Beach stay (01 Sep - 31 Oct 24),,13,,,NO,3,
Vietnam,Long tour,13 Days South and Central - Premium,,13,"01-03/01
25/01-08/02
30/04-04/05
29/08-02/09
24/12 - 31/12/2025",,NO,3,
Vietnam,Long tour,13 Days South and Central - Premium,,13,"01-03/01
25/01-08/02
30/04-04/05
29/08-02/09
24/12 - 31/12/2025",,YES,3,
Vietnam,Long tour,13 Days South and Central - Standard,,13,"01-07/01
25/01-04/02
28/04-01/05
31/08-02/09/2025",,NO,3,
Vietnam,Long tour,13 Days South and Central - Standard,,13,"01-07/01
25/01-04/02
28/04-01/05
31/08-02/09/2025",,YES,3,
Sri Lanka,Long tour,13 days South Beach Stay (01 Jul - 31 Aug 24),,13,,,NO,3,
Sri Lanka,Long tour,13 days South Beach Stay (01 Sep - 31 Oct 24),,13,,,NO,3,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Premium,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Premium,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Standard,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Standard,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Vietnam,Long tour,14 days Highlight of Vietnam - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam,Long tour,14 days Highlight of Vietnam - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Vietnam,Long tour,14 days Highlight of Vietnam - Standard,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam,Long tour,14 days Highlight of Vietnam - Standard,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Vietnam,Long tour,14 days off the beaten Path Vietnam tour - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,3,
Vietnam,Long tour,14 days off the beaten Path Vietnam tour - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,3,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Premium,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,3,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Premium,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,3,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Standard,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,3,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Standard,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,3,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Standard,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,3,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Standard,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,3,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Premium,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,3,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Premium,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,3,
Thailand,Bangkok,Bangkok by Day,,1,,,NO,4,140.9375
Thailand,Bangkok,Bangkok Nocą,,1,,,NO,4,116.875
Vietnam,Hoi An,Cooking Class Red Bridge haftday package,0.6041666666666667,1,No,,NO,4,53.08244897959183
Vietnam,HCMC,Cu Chi by boat,07:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,166.6530612244898
Vietnam,HCMC,Cu Chi by boat,07:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,209.9489795918367
Vietnam,HCMC,Culinary Cu Chi ,0.3125,1,29/01-02/02/2025,,NO,4,75.3061224489796
Vietnam,HCMC,Culinary Cu Chi ,0.3125,1,29/01-02/02/2025,,YES,4,122.8428571428572
Vietnam,HCMC,Full Day Saigon Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,125.2908163265306
Vietnam,HCMC,Full Day Saigon Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,150.2908163265306
Vietnam,HCMC,Half Day Saigon Tour,0.3541666666666667,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,63.98520408163266
Vietnam,HCMC,Half Day Saigon Tour,0.3541666666666667,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,85.87372448979593
Vietnam,Hanoi,Hanoi city tour fullday,08:30AM,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,135.805612244898
Vietnam,Hanoi,Hanoi city tour fullday,08:30AM,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,4,176.1729591836735
Vietnam,Hanoi,Hanoi city tour short,08:00AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,100.3198979591837
Vietnam,Hanoi,Hanoi city tour short,08:00AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,4,143.5711224489796
Vietnam,Hanoi,Hanoi in a bowl,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,192.3190816326531
Vietnam,Hanoi,Hanoi in a bowl,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,4,241.0083163265306
Vietnam,Hanoi,Hanoi in a bowl short,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,144.1607142857143
Vietnam,Hanoi,Hanoi in a bowl short,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,4,187.4595918367347
Vietnam,Hoi An,Hoi An + My Son ,08:30AM,1,24/01-10/02/2025,,NO,4,142.3836734693878
Vietnam,Hue,Hue City tour,08:00AM,1,24/01-10/02/2025,,NO,4,124.8571428571429
Vietnam,Phu Quoc,Jeep tour (Northern Part),09:00AM,1,"Not available on 28.01-01.02/2025
Extra charge on: 2/9, 30/4-01/05, 25/12,31/12 & 01/01",,NO,4,103.5
Vietnam,Phu Quoc,Jeep tour (Southern Part),09:00AM,1,"Not available on 28.01-01.02/2025
Extra charge on: 2/9, 30/4-01/05, 25/12,31/12 & 01/01",,NO,4,103.5
Vietnam,Da Nang,Jeep tour haft day,08:30 AM or 02:00 PM,1,No,,NO,4,100.0692
Vietnam,HCMC,LACAPH coffee workshop experience,,1,to be update,,NO,4,35.81632653061224
Philippines,Manila,Manila 1D Tour,0.3333333333333333,1,to be update,,NO,4,100.32
Philippines,Manila,Manila 1D Tour,0.3333333333333333,1,to be update,,YES,4,237.945
Vietnam,Mekong Delta,Mekong Delta 1D Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,103.7071020408163
Vietnam,Mekong Delta,Mekong Delta 1D Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,127.8080816326531
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,1,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,127.300306122449
Vietnam,HCMC,Saigon by night,0.75,1,27/01/2025 - 02/02/2025,,YES,4,65.0
Vietnam,HCMC,Saigon foodie by night,06:00PM,1,"27/01/2025 - 02/02/2025
",,YES,4,97.78571428571428
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,117.2553979591837
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,146.0417346938775
Vietnam,HCMC ,Secret Exprerience Cocktail in Saigon,,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,126.0204081632653
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,NO,4,296.7741935483871
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,YES,4,529.0927419354839
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,NO,4,376.5322580645162
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,YES,4,628.7903225806452
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,4,69.828
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,4,70.12028571428571
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,NO,4,69.828
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,YES,4,70.12028571428571
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,YES,4,338.05
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,NO,4,136.8
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,NO,4,106.4516129032258
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,YES,4,261.3306451612903
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,NO,4,454.4354838709677
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,YES,4,754.9193548387098
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,173.3801124531445
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,229.0642448979592
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,NO,4,255.4622040816326
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,YES,4,289.2591836734694
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,2,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2026",,YES,4,155.2422448979592
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,218.1844387755102
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,297.185306122449
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,4,251.3745306122449
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,4,315.0531887755102
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,4,269.3877551020408
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,4,337.1173469387755
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,4,498.5526530612245
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,4,326.1640306122449
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,4,390.5730612244898
